"","Country","date","in_lockdown"
"88453","Netherlands",2021-09-10,0
"88454","Netherlands",2021-09-11,0
"88455","Netherlands",2021-09-12,0
"88456","Netherlands",2021-09-13,0
"88457","Netherlands",2021-09-14,0
"88458","Netherlands",2021-09-15,0
"88459","Netherlands",2021-09-16,0
"88460","Netherlands",2021-09-17,0
"88461","Netherlands",2021-09-18,0
"88462","Netherlands",2021-09-19,0
"88463","Netherlands",2021-09-20,0
"88464","Netherlands",2021-09-21,0
"88465","Netherlands",2021-09-22,0
"88466","Netherlands",2021-09-23,0
"88467","Netherlands",2021-09-24,0
"88468","Netherlands",2021-09-25,0
"88469","Netherlands",2021-09-26,0
"88470","Netherlands",2021-09-27,0
"88471","Netherlands",2021-09-28,0
"88472","Netherlands",2021-09-29,0
"88473","Netherlands",2021-09-30,0
"88474","Netherlands",2021-10-01,0
"88475","Netherlands",2021-10-02,0
"88476","Netherlands",2021-10-03,0
"88477","Netherlands",2021-10-04,0
"88478","Netherlands",2021-10-05,0
"88479","Netherlands",2021-10-06,0
"88480","Netherlands",2021-10-07,0
"88481","Netherlands",2021-10-08,0
"88482","Netherlands",2021-10-09,0
"88483","Netherlands",2021-10-10,0
"88484","Netherlands",2021-10-11,0
"88485","Netherlands",2021-10-12,0
"88486","Netherlands",2021-10-13,0
"88487","Netherlands",2021-10-14,0
"88488","Netherlands",2021-10-15,0
"88489","Netherlands",2021-10-16,0
"88490","Netherlands",2021-10-17,0
"88491","Netherlands",2021-10-18,0
"88492","Netherlands",2021-10-19,0
"88493","Netherlands",2021-10-20,0
"88494","Netherlands",2021-10-21,0
"88495","Netherlands",2021-10-22,0
"88496","Netherlands",2021-10-23,0
"88497","Netherlands",2021-10-24,0
"88498","Netherlands",2021-10-25,0
"88499","Netherlands",2021-10-26,0
"88500","Netherlands",2021-10-27,0
"88501","Netherlands",2021-10-28,0
"88502","Netherlands",2021-10-29,0
"88503","Netherlands",2021-10-30,0
"88504","Netherlands",2021-10-31,0
"88505","Netherlands",2021-11-01,0
"88506","Netherlands",2021-11-02,0
"88507","Netherlands",2021-11-03,0
"88508","Netherlands",2021-11-04,0
"88509","Netherlands",2021-11-05,0
"88510","Netherlands",2021-11-06,0
"88511","Netherlands",2021-11-07,0
"88512","Netherlands",2021-11-08,0
"88513","Netherlands",2021-11-09,0
"88514","Netherlands",2021-11-10,0
"88515","Netherlands",2021-11-11,0
"88516","Netherlands",2021-11-12,0
"88517","Netherlands",2021-11-13,0
"88518","Netherlands",2021-11-14,0
"88519","Netherlands",2021-11-15,0
"88520","Netherlands",2021-11-16,0
"88521","Netherlands",2021-11-17,0
"88522","Netherlands",2021-11-18,0
"88523","Netherlands",2021-11-19,0
"88524","Netherlands",2021-11-20,0
"88525","Netherlands",2021-11-21,0
"88526","Netherlands",2021-11-22,0
"88527","Netherlands",2021-11-23,0
"88528","Netherlands",2021-11-24,0
"88529","Netherlands",2021-11-25,0
"88530","Netherlands",2021-11-26,0
"88531","Netherlands",2021-11-27,0
"88532","Netherlands",2021-11-28,1
"88533","Netherlands",2021-11-29,1
"88534","Netherlands",2021-11-30,1
"88535","Netherlands",2021-12-01,1
"88536","Netherlands",2021-12-02,1
"88537","Netherlands",2021-12-03,1
"88538","Netherlands",2021-12-04,1
"88539","Netherlands",2021-12-05,1
"88540","Netherlands",2021-12-06,1
"88541","Netherlands",2021-12-07,1
"88542","Netherlands",2021-12-08,1
"88543","Netherlands",2021-12-09,1
"88544","Netherlands",2021-12-10,1
"88545","Netherlands",2021-12-11,1
"88546","Netherlands",2021-12-12,1
"88547","Netherlands",2021-12-13,1
"88548","Netherlands",2021-12-14,1
"88549","Netherlands",2021-12-15,1
"88550","Netherlands",2021-12-16,1
"88551","Netherlands",2021-12-17,1
"88552","Netherlands",2021-12-18,1
"88553","Netherlands",2021-12-19,1
"88554","Netherlands",2021-12-20,1
"88555","Netherlands",2021-12-21,1
"88556","Netherlands",2021-12-22,1
"88557","Netherlands",2021-12-23,1
"88558","Netherlands",2021-12-24,1
"88559","Netherlands",2021-12-25,1
"88560","Netherlands",2021-12-26,1
"88561","Netherlands",2021-12-27,1
"88562","Netherlands",2021-12-28,1
"88563","Netherlands",2021-12-29,1
"88564","Netherlands",2021-12-30,1
"88565","Netherlands",2021-12-31,1
"88566","Netherlands",2022-01-01,1
"88567","Netherlands",2022-01-02,1
"88568","Netherlands",2022-01-03,1
"88569","Netherlands",2022-01-04,1
"88570","Netherlands",2022-01-05,1
"88571","Netherlands",2022-01-06,1
"88572","Netherlands",2022-01-07,1
"88573","Netherlands",2022-01-08,1
"88574","Netherlands",2022-01-09,1
"88575","Netherlands",2022-01-10,1
"88576","Netherlands",2022-01-11,1
"88577","Netherlands",2022-01-12,1
"88578","Netherlands",2022-01-13,1
"88579","Netherlands",2022-01-14,1
"88580","Netherlands",2022-01-15,1
"88581","Netherlands",2022-01-16,1
"88582","Netherlands",2022-01-17,1
"88583","Netherlands",2022-01-18,1
"88584","Netherlands",2022-01-19,1
"88585","Netherlands",2022-01-20,1
"88586","Netherlands",2022-01-21,1
"88587","Netherlands",2022-01-22,1
"88588","Netherlands",2022-01-23,1
"88589","Netherlands",2022-01-24,1
"88590","Netherlands",2022-01-25,1
"88591","Netherlands",2022-01-26,0
"88592","Netherlands",2022-01-27,0
"88593","Netherlands",2022-01-28,0
"88594","Netherlands",2022-01-29,0
"88595","Netherlands",2022-01-30,0
"88596","Netherlands",2022-01-31,0
"88597","Netherlands",2022-02-01,0
"88598","Netherlands",2022-02-02,0
"88599","Netherlands",2022-02-03,0
"88600","Netherlands",2022-02-04,0
"88601","Netherlands",2022-02-05,0
"88602","Netherlands",2022-02-06,0
"88603","Netherlands",2022-02-07,0
"88604","Netherlands",2022-02-08,0
"88605","Netherlands",2022-02-09,0
"88606","Netherlands",2022-02-10,0
"88607","Netherlands",2022-02-11,0
"88608","Netherlands",2022-02-12,0
"88609","Netherlands",2022-02-13,0
"88610","Netherlands",2022-02-14,0
"88611","Netherlands",2022-02-15,0
"88612","Netherlands",2022-02-16,0
"88613","Netherlands",2022-02-17,0
"88614","Netherlands",2022-02-18,0
"88615","Netherlands",2022-02-19,0
"88616","Netherlands",2022-02-20,0
"88617","Netherlands",2022-02-21,0
"88618","Netherlands",2022-02-22,0
"88619","Netherlands",2022-02-23,0
"88620","Netherlands",2022-02-24,0
"88621","Netherlands",2022-02-25,0
"88622","Netherlands",2022-02-26,0
"88623","Netherlands",2022-02-27,0
"88624","Netherlands",2022-02-28,0
"88625","Netherlands",2022-03-01,0
"88626","Netherlands",2022-03-02,0
"88627","Netherlands",2022-03-03,0
"88628","Netherlands",2022-03-04,0
"88629","Netherlands",2022-03-05,0
"88630","Netherlands",2022-03-06,0
"88631","Netherlands",2022-03-07,0
"88632","Netherlands",2022-03-08,0
"88633","Netherlands",2022-03-09,0
"88634","Netherlands",2022-03-10,0
"88635","Netherlands",2022-03-11,0
"88636","Netherlands",2022-03-12,0
"88637","Netherlands",2022-03-13,0
"88638","Netherlands",2022-03-14,0
"88639","Netherlands",2022-03-15,0
"88640","Netherlands",2022-03-16,0
"88641","Netherlands",2022-03-17,0
"88642","Netherlands",2022-03-18,0
"88643","Netherlands",2022-03-19,0
"88644","Netherlands",2022-03-20,0
"88645","Netherlands",2022-03-21,0
"88646","Netherlands",2022-03-22,0
"88647","Netherlands",2022-03-23,0
"88648","Netherlands",2022-03-24,0
"88649","Netherlands",2022-03-25,0
"88650","Netherlands",2022-03-26,0
"88651","Netherlands",2022-03-27,0
"88652","Netherlands",2022-03-28,0
"88653","Netherlands",2022-03-29,0
"88654","Netherlands",2022-03-30,0
"88655","Netherlands",2022-03-31,0
"88656","Netherlands",2022-04-01,0
"88657","Netherlands",2022-04-02,0
"88658","Netherlands",2022-04-03,0
"88659","Netherlands",2022-04-04,0
"88660","Netherlands",2022-04-05,0
"88661","Netherlands",2022-04-06,0
"88662","Netherlands",2022-04-07,0
"88663","Netherlands",2022-04-08,0
"88664","Netherlands",2022-04-09,0
"88665","Netherlands",2022-04-10,0
"88666","Netherlands",2022-04-11,0
"88667","Netherlands",2022-04-12,0
"88668","Netherlands",2022-04-13,0
"88669","Netherlands",2022-04-14,0
"88670","Netherlands",2022-04-15,0
"88671","Netherlands",2022-04-16,0
"88672","Netherlands",2022-04-17,0
"88673","Netherlands",2022-04-18,0
"88674","Netherlands",2022-04-19,0
"88675","Netherlands",2022-04-20,0
"88676","Netherlands",2022-04-21,0
"88677","Netherlands",2022-04-22,0
"88678","Netherlands",2022-04-23,0
"88679","Netherlands",2022-04-24,0
"88680","Netherlands",2022-04-25,0
"88681","Netherlands",2022-04-26,0
"88682","Netherlands",2022-04-27,0
"88683","Netherlands",2022-04-28,0
"88684","Netherlands",2022-04-29,0
"88685","Netherlands",2022-04-30,0
"88686","Netherlands",2022-05-01,0
"88687","Netherlands",2022-05-02,0
"88688","Netherlands",2022-05-03,0
"88689","Netherlands",2022-05-04,0
"88690","Netherlands",2022-05-05,0
"88691","Netherlands",2022-05-06,0
"88692","Netherlands",2022-05-07,0
"88693","Netherlands",2022-05-08,0
"88694","Netherlands",2022-05-09,0
"88695","Netherlands",2022-05-10,0
"88696","Netherlands",2022-05-11,0
"88697","Netherlands",2022-05-12,0
"88698","Netherlands",2022-05-13,0
"88699","Netherlands",2022-05-14,0
"88700","Netherlands",2022-05-15,0
"88701","Netherlands",2022-05-16,0
"88702","Netherlands",2022-05-17,0
"88703","Netherlands",2022-05-18,0
"88704","Netherlands",2022-05-19,0
"88705","Netherlands",2022-05-20,0
"88706","Netherlands",2022-05-21,0
"88707","Netherlands",2022-05-22,0
"88708","Netherlands",2022-05-23,0
"88709","Netherlands",2022-05-24,0
"88710","Netherlands",2022-05-25,0
"88711","Netherlands",2022-05-26,0
"88712","Netherlands",2022-05-27,0
"88713","Netherlands",2022-05-28,0
"88714","Netherlands",2022-05-29,0
"88715","Netherlands",2022-05-30,0
"88716","Netherlands",2022-05-31,0
"88717","Netherlands",2022-06-01,0
"88718","Netherlands",2022-06-02,0
"88719","Netherlands",2022-06-03,0
"88720","Netherlands",2022-06-04,0
"88721","Netherlands",2022-06-05,0
"88722","Netherlands",2022-06-06,0
"88723","Netherlands",2022-06-07,0
"88724","Netherlands",2022-06-08,0
"88725","Netherlands",2022-06-09,0
"88726","Netherlands",2022-06-10,0
"88727","Netherlands",2022-06-11,0
"88728","Netherlands",2022-06-12,0
"88729","Netherlands",2022-06-13,0
"88730","Netherlands",2022-06-14,0
"88731","Netherlands",2022-06-15,0
"88732","Netherlands",2022-06-16,0
"88733","Netherlands",2022-06-17,0
"88734","Netherlands",2022-06-18,0
"88735","Netherlands",2022-06-19,0
"88736","Netherlands",2022-06-20,0
"88737","Netherlands",2022-06-21,0
"88738","Netherlands",2022-06-22,0
"88739","Netherlands",2022-06-23,0
"88740","Netherlands",2022-06-24,0
"88741","Netherlands",2022-06-25,0
"88742","Netherlands",2022-06-26,0
"88743","Netherlands",2022-06-27,0
"88744","Netherlands",2022-06-28,0
"88745","Netherlands",2022-06-29,0
"88746","Netherlands",2022-06-30,0
"88747","Netherlands",2022-07-01,0
"88748","Netherlands",2022-07-02,0
"88749","Netherlands",2022-07-03,0
"88750","Netherlands",2022-07-04,0
"88751","Netherlands",2022-07-05,0
"88752","Netherlands",2022-07-06,0
"88753","Netherlands",2022-07-07,0
"88754","Netherlands",2022-07-08,0
"88755","Netherlands",2022-07-09,0
"88756","Netherlands",2022-07-10,0
"88757","Netherlands",2022-07-11,0
"88758","Netherlands",2022-07-12,0
"88759","Netherlands",2022-07-13,0
"88760","Netherlands",2022-07-14,0
"88761","Netherlands",2022-07-15,0
"88762","Netherlands",2022-07-16,0
"88763","Netherlands",2022-07-17,0
"88764","Netherlands",2022-07-18,0
"88765","Netherlands",2022-07-19,0
"88766","Netherlands",2022-07-20,0
"88767","Netherlands",2022-07-21,0
"88768","Netherlands",2022-07-22,0
"88769","Netherlands",2022-07-23,0
"88770","Netherlands",2022-07-24,0
"88771","Netherlands",2022-07-25,0
"88772","Netherlands",2022-07-26,0
"88773","Netherlands",2022-07-27,0
"88774","Netherlands",2022-07-28,0
"88775","Netherlands",2022-07-29,0
"88776","Netherlands",2022-07-30,0
"88777","Netherlands",2022-07-31,0
"88778","Netherlands",2022-08-01,0
"88779","Netherlands",2022-08-02,0
"88780","Netherlands",2022-08-03,0
"88781","Netherlands",2022-08-04,0
"88782","Netherlands",2022-08-05,0
"88783","Netherlands",2022-08-06,0
"88784","Netherlands",2022-08-07,0
"88785","Netherlands",2022-08-08,0
"88786","Netherlands",2022-08-09,0
"88787","Netherlands",2022-08-10,0
"88788","Netherlands",2022-08-11,0
"88789","Netherlands",2022-08-12,0
"88790","Netherlands",2022-08-13,0
"88791","Netherlands",2022-08-14,0
"88792","Netherlands",2022-08-15,0
"88793","Netherlands",2022-08-16,0
"88794","Netherlands",2022-08-17,0
"88795","Netherlands",2022-08-18,0
"88796","Netherlands",2022-08-19,0
"88797","Netherlands",2022-08-20,0
"88798","Netherlands",2022-08-21,0
"88799","Netherlands",2022-08-22,0
"88800","Netherlands",2022-08-23,0
"88801","Netherlands",2022-08-24,0
"88802","Netherlands",2022-08-25,0
"88803","Netherlands",2022-08-26,0
"88804","Netherlands",2022-08-27,0
"88805","Netherlands",2022-08-28,0
"88806","Netherlands",2022-08-29,0
"88807","Netherlands",2022-08-30,0
"88808","Netherlands",2022-08-31,0
"88809","Netherlands",2022-09-01,0
"88810","Netherlands",2022-09-02,0
"88811","Netherlands",2022-09-03,0
"88812","Netherlands",2022-09-04,0
"88813","Netherlands",2022-09-05,0
"88814","Netherlands",2022-09-06,0
"88815","Netherlands",2022-09-07,0
"88816","Netherlands",2022-09-08,0
"88817","Netherlands",2022-09-09,0
"88818","Netherlands",2022-09-10,0
"88819","Netherlands",2022-09-11,0
"88820","Netherlands",2022-09-12,0
"88821","Netherlands",2022-09-13,0
"88822","Netherlands",2022-09-14,0
"88823","Netherlands",2022-09-15,0
"88824","Netherlands",2022-09-16,0
"88825","Netherlands",2022-09-17,0
"88826","Netherlands",2022-09-18,0
"88827","Netherlands",2022-09-19,0
"88828","Netherlands",2022-09-20,0
"88829","Netherlands",2022-09-21,0
"88830","Netherlands",2022-09-22,0
"88831","Netherlands",2022-09-23,0
"88832","Netherlands",2022-09-24,0
"88833","Netherlands",2022-09-25,0
"88834","Netherlands",2022-09-26,0
"88835","Netherlands",2022-09-27,0
"88836","Netherlands",2022-09-28,0
"88837","Netherlands",2022-09-29,0
"88838","Netherlands",2022-09-30,0
"88839","Netherlands",2022-10-01,0
"88840","Netherlands",2022-10-02,0
"88841","Netherlands",2022-10-03,0
"88842","Netherlands",2022-10-04,0
"88843","Netherlands",2022-10-05,0
"88844","Netherlands",2022-10-06,0
"88845","Netherlands",2022-10-07,0
"88846","Netherlands",2022-10-08,0
"88847","Netherlands",2022-10-09,0
"88848","Netherlands",2022-10-10,0
"88849","Netherlands",2022-10-11,0
"88850","Netherlands",2022-10-12,0
"88851","Netherlands",2022-10-13,0
"88852","Netherlands",2022-10-14,0
"88853","Netherlands",2022-10-15,0
"88854","Netherlands",2022-10-16,0
"88855","Netherlands",2022-10-17,0
"88856","Netherlands",2022-10-18,0
"88857","Netherlands",2022-10-19,0
"88858","Netherlands",2022-10-20,0
"88859","Netherlands",2022-10-21,0
"88860","Netherlands",2022-10-22,0
"88861","Netherlands",2022-10-23,0
"88862","Netherlands",2022-10-24,0
"88863","Netherlands",2022-10-25,0
"88864","Netherlands",2022-10-26,0
"88865","Netherlands",2022-10-27,0
"88866","Netherlands",2022-10-28,0
"88867","Netherlands",2022-10-29,0
"88868","Netherlands",2022-10-30,0
"88869","Netherlands",2022-10-31,0
"88870","Netherlands",2022-11-01,0
"88871","Netherlands",2022-11-02,0
"88872","Netherlands",2022-11-03,0
"88873","Netherlands",2022-11-04,0
"88874","Netherlands",2022-11-05,0
"88875","Netherlands",2022-11-06,0
"88876","Netherlands",2022-11-07,0
"88877","Netherlands",2022-11-08,0
"88878","Netherlands",2022-11-09,0
"88879","Netherlands",2022-11-10,0
"88880","Netherlands",2022-11-11,0
"88881","Netherlands",2022-11-12,0
"88882","Netherlands",2022-11-13,0
"88883","Netherlands",2022-11-14,0
"88884","Netherlands",2022-11-15,0
"88885","Netherlands",2022-11-16,0
"88886","Netherlands",2022-11-17,0
"88887","Netherlands",2022-11-18,0
"88888","Netherlands",2022-11-19,0
"88889","Netherlands",2022-11-20,0
"88890","Netherlands",2022-11-21,0
"88891","Netherlands",2022-11-22,0
"88892","Netherlands",2022-11-23,0
"88893","Netherlands",2022-11-24,0
"88894","Netherlands",2022-11-25,0
"88895","Netherlands",2022-11-26,0
"88896","Netherlands",2022-11-27,0
"88897","Netherlands",2022-11-28,0
"88898","Netherlands",2022-11-29,0
"88899","Netherlands",2022-11-30,0
"88900","Netherlands",2022-12-01,0
"88901","Netherlands",2022-12-02,0
"88902","Netherlands",2022-12-03,0
"88903","Netherlands",2022-12-04,0
"88904","Netherlands",2022-12-05,0
"88905","Netherlands",2022-12-06,0
"88906","Netherlands",2022-12-07,0
"88907","Netherlands",2022-12-08,0
"88908","Netherlands",2022-12-09,0
"88909","Netherlands",2022-12-10,0
"88910","Netherlands",2022-12-11,0
"88911","Netherlands",2022-12-12,0
"88912","Netherlands",2022-12-13,0
"88913","Netherlands",2022-12-14,0
"88914","Netherlands",2022-12-15,0
"88915","Netherlands",2022-12-16,0
"88916","Netherlands",2022-12-17,0
"88917","Netherlands",2022-12-18,0
"88918","Netherlands",2022-12-19,0
"88919","Netherlands",2022-12-20,0
"88920","Netherlands",2022-12-21,0
"88921","Netherlands",2022-12-22,0
"88922","Netherlands",2022-12-23,0
"88923","Netherlands",2022-12-24,0
"88924","Netherlands",2022-12-25,0
"88925","Netherlands",2022-12-26,0
"88926","Netherlands",2022-12-27,0
"88927","Netherlands",2022-12-28,0
"88928","Netherlands",2022-12-29,0
"88929","Netherlands",2022-12-30,0
"88930","Netherlands",2022-12-31,0
"88931","Netherlands",2023-01-01,0
"88932","Netherlands",2023-01-02,0
"88933","Netherlands",2023-01-03,0
"88934","Netherlands",2023-01-04,0
"88935","Netherlands",2023-01-05,0
"88936","Netherlands",2023-01-06,0
"88937","Netherlands",2023-01-07,0
"88938","Netherlands",2023-01-08,0
"88939","Netherlands",2023-01-09,0
"88940","Netherlands",2023-01-10,0
"88941","Netherlands",2023-01-11,0
"88942","Netherlands",2023-01-12,0
"88943","Netherlands",2023-01-13,0
"88944","Netherlands",2023-01-14,0
"88945","Netherlands",2023-01-15,0
"88946","Netherlands",2023-01-16,0
"88947","Netherlands",2023-01-17,0
"88948","Netherlands",2023-01-18,0
"88949","Netherlands",2023-01-19,0
"88950","Netherlands",2023-01-20,0
"88951","Netherlands",2023-01-21,0
"88952","Netherlands",2023-01-22,0
"88953","Netherlands",2023-01-23,0
"88954","Netherlands",2023-01-24,0
"88955","Netherlands",2023-01-25,0
"88956","Netherlands",2023-01-26,0
"88957","Netherlands",2023-01-27,0
"88958","Netherlands",2023-01-28,0
"88959","Netherlands",2023-01-29,0
"88960","Netherlands",2023-01-30,0
"88961","Netherlands",2023-01-31,0
"88962","Netherlands",2023-02-01,0
"88963","Netherlands",2023-02-02,0
"88964","Netherlands",2023-02-03,0
"88965","Netherlands",2023-02-04,0
"88966","Netherlands",2023-02-05,0
